Utility_Name,Fuel_Type,Lat,Lon,Stack_x,Stack_y,percentOutput_plant,percentOutput_utility
Florida Power & Light Co,solar,-82.1914,27.5732,-104.98,17,0.013043,1.247643
Florida Power & Light Co,solar,-81.8019,27.3232,-104.98,17,0.004377,1.247643
Florida Power & Light Co,solar,-81.8091,27.3219,-104.98,17,0.013043,1.247643
Florida Power & Light Co,solar,-81.8069,27.3209,-104.98,17,0.013813,1.247643
Florida Power & Light Co,solar,-81.7839,27.3162,-104.98,17,0.013113,1.247643
Florida Power & Light Co,solar,-80.44,27.5,-104.98,17,0.013043,1.247643
Florida Power & Light Co,coal,-80.5125,27.0389,-104.98,17,0.057773,1.247643
Florida Power & Light Co,solar,-80.4745,27.0601,-104.98,17,0.013043,1.247643
White Springs Agrici Chem Inc,other,-82.8644,30.4522,-104.968,17,0.002784,0.002784
MM Tomoka Farms Energy,landfillgas,-81.0689,29.0969,-104.956,17,0.000665,0.000665
Georgia-Pacific Palatka Operations,co_firing_biomass,-81.6809,29.6807,-104.944,17,0.013428,0.013428
Imeson Solar Farm LLC,solar,-81.7149,30.4568,-104.932,17,0.000875,0.000875
C2 Starratt Solar LLC,solar,-81.6006,30.4944,-104.92,17,0.000875,0.000875
JEA,coal,-81.5525,30.4172,-104.908,17,0.231444,0.231444
Trail Ridge Landfill Gas Recovery,landfillgas,-81.9833,30.3167,-104.896,17,0.001576,0.001576
Jacksonville Solar LLC,solar,-81.9564,30.3207,-104.884,17,0.002188,0.002188
FL Solar 4; LLC,solar,-84.2233,30.2354,-104.872,17,0.007353,0.007353
FL Solar 1; LLC,solar,-84.3539,30.3793,-104.86,17,0.003501,0.003501
Buckeye Florida LP,woodandbyproducts,-83.5253,30.0688,-104.848,17,0.007686,0.007686
Telogia Power,woodandbyproducts,-84.8182,30.3349,-104.836,17,0.002398,0.002398
Stone Container Panama City Mill,woodandbyproducts,-85.6211,30.142,-104.824,17,0.006268,0.006268
Bay County Waste to Energy,msw,-85.5207,30.2661,-104.812,17,0.001751,0.001751
Springhill Gas Recovery Plant,landfillgas,-85.4261,30.9283,-104.8,17,0.00084,0.00084
Gulf Power Co,coal,-87.2244,30.5661,-104.788,17,0.161765,0.161765
Gulf Coast Solar Center III (CA),solar,-87.3352,30.4704,-104.776,17,0.008754,0.008754
Perdido,landfillgas,-87.39,30.57,-104.764,17,0.000525,0.000525
International Paper Pensacola,woodandbyproducts,-87.3264,30.5966,-104.752,17,0.013305,0.013305
Gulf Coast Solar Center II (CA),solar,-86.8952,30.4308,-104.74,17,0.007003,0.007003
Gulf Coast Solar Center I (CA),solar,-86.5184,30.5154,-104.728,17,0.005252,0.005252
CF Gainesville Owner One LLC,solar,-82.38,29.6231,-104.716,17,0.00021,0.00021
Gainesville Renewable Energy Center,woodandbyproducts,-82.3964,29.7675,-104.704,17,0.017945,0.017945
Gainesville Regional Utilities,coal,-82.3878,29.7592,-104.692,17,0.073005,0.073005
Altamonte Mall,solar,-81.3781,28.6663,-104.68,17,0.000263,0.000263
Seminole Electric Cooperative Inc,coal,-81.6328,29.7331,-104.668,17,0.229168,0.229168
Humphrey Realty,solar,-81.3533,28.7706,-104.656,17,0.001751,0.001751
Harvest Power Orlando,other_waste_biomass,-81.5906,28.3761,-104.644,17,0.00056,0.00056
RP-Orlando; LLC,solar,-81.1822,28.4889,-104.632,17,0.000893,0.000893
ACE-Stanton; LLC,solar,-81.1804,28.4774,-104.62,17,0.00084,0.00084
ACE-Stanton A; LLC,solar,-81.1741,28.4846,-104.608,17,0.000718,0.000718
Orlando Utilities Comm,coal,-81.1678,28.4822,-104.596,17,0.208159,0.208159
Duke Energy Florida Solar Solutions,solar,-81.5626,28.3737,-104.584,17,0.000858,0.000858
Indian River BioEnergy Center,other_waste_biomass,-80.4819,27.5853,-104.572,17,0.00112,0.00112
Pembroke Lakes Mall,solar,-80.3046,26.0106,-104.56,17,0.000245,0.000245
CSL Gas Recovery,landfillgas,-80.1665,26.288,-104.548,17,0.001908,0.001908
Wheelabrator North Broward,msw,-80.1581,26.2878,-104.536,17,0.009804,0.009804
Central District Wastewater Treat Plant,other_waste_biomass,-80.1507,25.7479,-104.524,17,0.00084,0.00084
Miami Dade County Resource Recovery Fac,msw,-80.3566,25.8356,-104.512,17,0.012535,0.012535
South District Wastewater Treatment Plt,other_waste_biomass,-80.3325,25.5664,-104.5,17,0.001401,0.001401
Wheelabrator South Broward,msw,-80.1986,26.0687,-104.488,17,0.009454,0.009454
Palm Beach Renewable Energy Facility#1,msw,-80.1419,26.7714,-104.476,17,0.008754,0.008754
Palm Beach Renewable Energy Facility#2,msw,-80.1418,26.7724,-104.464,17,0.014881,0.014881
Clewiston Sugar House,other_waste_biomass,-80.9377,26.7351,-104.452,17,0.009734,0.009734
Okeelanta Cogeneration,other_waste_biomass,-80.7469,26.5769,-104.44,17,0.018365,0.018365
Tampa Electric Co,solar,-82.1647,27.7533,-104.428,17,0.013043,0.393332
Tampa Electric Co,solar,-82.0339,27.7191,-104.428,17,0.008684,0.393332
Tampa Electric Co,solar,-82.4106,27.6799,-104.428,17,0.013043,0.393332
Tampa Electric Co,coal,-82.4036,27.7944,-104.428,17,0.293664,0.393332
Tampa Electric Co,solar,-82.2717,27.7364,-104.428,17,0.013043,0.393332
Tampa Electric Co,solar,-82.234,27.7697,-104.428,17,0.012763,0.393332
Tampa Electric Co,solar,-82.1647,27.6813,-104.428,17,0.010679,0.393332
Tampa Electric Co,solar,-82.5328,27.9658,-104.428,17,0.00028,0.393332
Tampa Electric Co,solar,-81.9872,27.8901,-104.428,17,0.006127,0.393332
Tampa Electric Co,solar,-81.8101,27.9133,-104.428,17,0.009699,0.393332
Tampa Electric Co,solar,-81.9642,27.6646,-104.428,17,0.012062,0.393332
Tampa Electric Co,solar,-81.6902,27.9862,-104.428,17,0.000245,0.393332
Mosaic Company,other,-82.3903,27.8605,-104.416,17,0.011905,0.02591
Mosaic Company,other,-81.9185,27.908,-104.416,17,0.014006,0.02591
Howard F Curren Advncd Wastewater Plant,other_waste_biomass,-82.4389,27.9389,-104.404,17,0.000438,0.000438
McKay Bay Facility,msw,-82.4212,27.9495,-104.392,17,0.003151,0.003151
Hillsborough County Resource Recovery,msw,-82.3405,27.9549,-104.38,17,0.007353,0.007353
Pinellas County Resource Recovery,msw,-82.6741,27.8733,-104.368,17,0.010172,0.010172
LKL BLBD; LLC,solar,-82.0175,28.0664,-104.356,17,0.00105,0.00105
NRG DG Lakeland LLC,solar,-82.042,27.9821,-104.344,17,0.000525,0.000525
Wheelabrator Ridge Energy,woodandbyproducts,-81.8475,28.0274,-104.332,17,0.008246,0.008246
ReNew Petra Integrators; LLC,solar,-81.8191,27.926,-104.32,17,0.001278,0.001278
Mosaic Fertilizer LLC,other,-82.0519,27.8336,-104.308,17,0.019608,0.026086
Mosaic Fertilizer LLC,other,-81.9388,27.7652,-104.308,17,0.006478,0.026086
Lee County Solid Waste Energy,msw,-81.7607,26.6315,-104.296,17,0.009629,0.009629
Green Gas-Port Charlotte LLC,landfillgas,-81.9653,26.7908,-104.284,17,0.00049,0.00049
Waste Management Naples LFGTE Project,landfillgas,-81.6581,26.1558,-104.272,17,0.0007,0.0007
Manatee County LFGTE,landfillgas,-82.4508,27.4689,-104.26,17,0.00028,0.00028
Sarasota County LFGTE Facility,landfillgas,-82.387,27.203,-104.248,17,0.00112,0.00112
G2 Energy Marion LLC,landfillgas,-82.1164,29.3864,-104.236,17,0.000665,0.000665
Florida Power Development,other_waste_biomass,-82.4311,28.5819,-104.224,17,0.011555,0.011555
Pasco Cnty Solid Waste Resource Recovery,msw,-82.5583,28.3681,-104.212,17,0.004552,0.004552
Capital Dynamics,solar,-79.9282,35.8703,-104.2,17,0.000858,0.027118
Capital Dynamics,wind,-101.2372,34.4323,-104.2,17,0.026261,0.027118
Lockheed Martin Solar System,solar,-82.6853,28.0479,-104.188,17,0.000333,0.000333
Covanta Lake County Energy,msw,-81.8892,28.7402,-104.176,17,0.002188,0.002188
FL Solar 5; LLC,solar,-81.6163,28.4008,-104.164,17,0.009104,0.009104
U S Alliance Coosa Pines,co_firing_biomass,-86.3568,33.3281,-104.152,17,0.005305,0.005305
Alabama Power Co,hydro,-86.5187,32.9633,-104.14,17,0.031513,1.093195
Alabama Power Co,coal,-87.0597,33.6319,-104.14,17,0.486662,1.093195
Alabama Power Co,hydro,-86.3375,33.4259,-104.14,17,0.022584,1.093195
Alabama Power Co,hydro,-87.4495,33.2553,-104.14,17,0.008403,1.093195
Alabama Power Co,hydro,-87.3568,33.4587,-104.14,17,0.009279,1.093195
Alabama Power Co,hydro,-87.1077,33.9406,-104.14,17,0.031163,1.093195
Alabama Power Co,hydro,-85.7538,34.1721,-104.14,17,0.014181,1.093195
Alabama Power Co,hydro,-85.9114,32.6804,-104.14,17,0.03188,1.093195
Alabama Power Co,hydro,-85.8901,32.5743,-104.14,17,0.007703,1.093195
Alabama Power Co,hydro,-85.8876,32.5354,-104.14,17,0.013988,1.093195
Alabama Power Co,hydro,-86.4449,32.806,-104.14,17,0.028554,1.093195
Alabama Power Co,hydro,-86.2831,32.5839,-104.14,17,0.039233,1.093195
Alabama Power Co,hydro,-86.2548,32.6189,-104.14,17,0.022619,1.093195
Alabama Power Co,solar,-85.9695,33.6267,-104.14,17,0.001296,1.093195
Alabama Power Co,hydro,-85.616,33.2583,-104.14,17,0.023284,1.093195
Alabama Power Co,hydro,-86.0524,33.7845,-104.14,17,0.012448,1.093195
Alabama Power Co,nuclear,-85.1116,31.2231,-104.14,17,0.306549,1.093195
Alabama Power Co,solar,-85.7302,31.3311,-104.14,17,0.001856,1.093195
Bluestone Coke LLC,other,-86.7987,33.5682,-104.128,17,0.002801,0.002801
Drummond Company; Inc.,other,-86.7799,33.5828,-104.116,17,0.000665,0.000665
Westervelt Moundville Cogen,woodandbyproducts,-87.6554,32.9607,-104.104,17,0.001436,0.001436
Cumberland Land Holdings; LLC,solar,-86.8681,34.9497,-104.092,17,0.002574,0.002574
River Bend Solar; LLC,solar,-87.8422,34.8315,-104.08,17,0.01313,0.01313
Decatur-Morgan Co LFG Recovery Project,landfillgas,-87.1011,34.6236,-104.068,17,0.00028,0.00028
Sand Valley Power Station,landfillgas,-85.8661,34.3439,-104.056,17,0.00084,0.00084
Redstone Solar I; LLC,solar,-86.6116,34.611,-104.044,17,0.001436,0.001436
International Paper Prattville Mill,woodandbyproducts,-86.4718,32.4187,-104.032,17,0.013183,0.013183
Somerville Solar; LLC,solar,-89.3508,35.2249,-104.02,17,0.000403,0.000403
PowerSouth Energy Cooperative,hydro,-86.5183,31.3611,-104.008,17,0.000945,0.098425
PowerSouth Energy Cooperative,hydro,-86.4795,31.4033,-104.008,17,0.00049,0.098425
PowerSouth Energy Cooperative,coal,-87.9107,31.488,-104.008,17,0.096989,0.098425
Georgia-Pacific Brewton Mill,woodandbyproducts,-87.1116,31.077,-103.996,17,0.006373,0.006373
Alabama River Pulp,woodandbyproducts,-87.4889,31.5825,-103.984,17,0.007808,0.007808
Alabama Pine Pulp,woodandbyproducts,-87.4889,31.5825,-103.972,17,0.01124,0.01124
Mobile Energy Services LLC,woodandbyproducts,-88.0516,30.7365,-103.96,17,0.015634,0.015634
Rock-Tenn Mill,woodandbyproducts,-87.9759,32.4541,-103.948,17,0.006758,0.006758
Weyerhaeuser Pine Hill Operations,woodandbyproducts,-87.4806,31.9698,-103.936,17,0.013095,0.013095
Mead Coated Board,co_firing_biomass,-85.0272,32.1761,-103.924,17,0.018995,0.018995
AL Solar A; LLC,solar,-85.3882,32.8763,-103.912,17,0.013866,0.013866
Georgia-Pacific Consr Prods LP-Naheola,woodandbyproducts,-88.0252,32.2268,-103.9,17,0.012745,0.012745
USCE-Nashville District,hydro,-85.9442,36.2895,-103.888,17,0.019958,0.181759
USCE-Nashville District,hydro,-87.2219,36.3208,-103.888,17,0.007248,0.181759
USCE-Nashville District,hydro,-86.6556,36.2972,-103.888,17,0.020256,0.181759
USCE-Nashville District,hydro,-86.6186,36.1564,-103.888,17,0.005252,0.181759
USCE-Nashville District,hydro,-85.4517,36.5378,-103.888,17,0.010872,0.181759
USCE-Nashville District,hydro,-85.8274,36.0972,-103.888,17,0.026961,0.181759
USCE-Nashville District,hydro,-84.27,36.9614,-103.888,17,0.010679,0.181759
USCE-Nashville District,hydro,-88.2211,37.0217,-103.888,17,0.02591,0.181759
USCE-Nashville District,hydro,-85.147,36.8691,-103.888,17,0.054622,0.181759
Nashville Electric Service,solar,-86.7468,36.2488,-103.876,17,0.000245,0.000245
BiCounty Gas Producers LLC,landfillgas,-87.5444,36.5406,-103.864,17,0.00049,0.00049
Bowater Newsprint Calhoun Operation,woodandbyproducts,-84.7569,35.2964,-103.852,17,0.011029,0.011029
Chattanooga Metropolitan Airport,solar,-85.2086,35.0246,-103.84,17,0.000333,0.000333
SR Enterprise South LLC,solar,-85.1269,35.0975,-103.828,17,0.001331,0.001331
SR Jonesborough II; LLC,solar,-82.5209,36.252,-103.816,17,0.00077,0.00077
Domtar Kingsport Mill,woodandbyproducts,-82.5667,36.5489,-103.804,17,0.008141,0.008141
Eastman Chemical Co-TN Ops,coal,-82.5431,36.5219,-103.792,17,0.034016,0.034016
Chestnut Ridge Gas Recovery,landfillgas,-84.0317,36.1172,-103.78,17,0.00084,0.00084
Haywood Solar,solar,-89.2869,35.5775,-103.768,17,0.000525,0.000525
SR Millington; LLC,solar,-89.8547,35.3515,-103.756,17,0.009279,0.009279
Wildberry Solar Center,solar,-89.3686,35.0582,-103.744,17,0.002626,0.002626
UT West Tennessee Solar Farm,solar,-89.3875,35.4086,-103.732,17,0.000735,0.000735
Latitude Solar Center; LLC,solar,-89.1675,35.3064,-103.72,17,0.002626,0.002626
SR Innovation; LLC,solar,-89.963,35.3001,-103.708,17,0.000298,0.000298
West Camden,landfillgas,-88.1028,36.0311,-103.696,17,0.00084,0.00084
Packaging Corp of America,woodandbyproducts,-88.2661,35.0471,-103.684,17,0.012693,0.012693
Selmer North Solar II; LLC,solar,-88.6467,35.1661,-103.672,17,0.001401,0.001401
Selmer North Solar I; LLC,solar,-88.5511,35.1406,-103.66,17,0.002801,0.002801
Providence Solar Center; LLC,solar,-89.0478,35.5783,-103.648,17,0.002801,0.002801
SR Houston Holdings; LLC,solar,-88.9976,33.9267,-103.636,17,0.000543,0.000543
Prairie Bluff,landfillgas,-88.9925,33.9544,-103.624,17,0.00028,0.00028
System Energy Resources; Inc,nuclear,-91.0478,32.0081,-103.612,17,0.245274,0.245274
International Paper Vicksburg Mill,woodandbyproducts,-90.7742,32.5292,-103.6,17,0.00674,0.00674
SR Meridian II,solar,-88.5804,32.5533,-103.588,17,0.000875,0.000875
SR Meridian III,solar,-88.5495,32.454,-103.576,17,0.009191,0.009191
Hattiesburg Farm; LLC,solar,-89.3012,31.2758,-103.564,17,0.008754,0.008754
Leaf River Cellulose LLC,woodandbyproducts,-89.0456,31.2434,-103.552,17,0.009139,0.009139
MS Solar 2; LLC,solar,-89.4976,31.4035,-103.54,17,0.009104,0.009104
MS Solar 3; LLC,solar,-89.4859,31.3971,-103.528,17,0.009104,0.009104
WGL Energy Systems; Inc,solar,-89.1192,30.3799,-103.516,17,0.000613,0.000613
Georgia-Pacific Monticello Paper,woodandbyproducts,-90.0809,31.6285,-103.504,17,0.009419,0.009419
Transcontinental Gas PL Corp,other,-90.1991,31.2479,-103.492,17,0.000245,0.000245
Weyerhaeuser Columbus MS,woodandbyproducts,-88.46,33.3602,-103.48,17,0.022514,0.022514
Choctaw Generation L.P; L.L.L.P.,coal,-89.2183,33.3761,-103.468,17,0.077031,0.077031
SR Arlington II; LLC,solar,-84.8307,31.4155,-103.456,17,0.017945,0.017945
Louisville Gas & Electric Co,coal,-85.4117,38.5847,-103.444,17,0.384631,0.658757
Louisville Gas & Electric Co,hydro,-85.7792,38.2832,-103.444,17,0.017647,0.658757
Louisville Gas & Electric Co,coal,-85.9103,38.0525,-103.444,17,0.256479,0.658757
Lock 7 Hydro Partners LLC,hydro,-84.7247,37.8297,-103.432,17,0.000403,0.000403
Kentucky Utilities Co,hydro,-84.7028,37.7864,-103.42,17,0.005515,0.341476
Kentucky Utilities Co,coal,-85.035,38.7497,-103.42,17,0.335961,0.341476
Blue Ridge Generating,landfillgas,-83.9889,37.7411,-103.408,17,0.00021,0.00021
East Kentucky Power Coop; Inc,solar,-84.2547,38.0272,-103.396,17,0.001488,0.296833
East Kentucky Power Coop; Inc,coal,-83.8181,38.7,-103.396,17,0.235645,0.296833
East Kentucky Power Coop; Inc,coal,-84.5919,36.9981,-103.396,17,0.059699,0.296833
Laurel Ridge LFGTE,landfillgas,-84.0933,37.035,-103.384,17,0.0007,0.0007
City of Hamilton - (OH),hydro,-84.173,38.7914,-103.372,17,0.018382,0.031023
City of Hamilton - (OH),hydro,-84.5558,39.4128,-103.372,17,0.00035,0.031023
City of Hamilton - (OH),hydro,-82.8594,38.6472,-103.372,17,0.01229,0.031023
Pendleton County LFGTE,landfillgas,-84.3447,38.8014,-103.36,17,0.00056,0.00056
Duke Energy Kentucky Inc,solar,-84.6133,38.7518,-103.348,17,0.000473,0.106216
Duke Energy Kentucky Inc,coal,-84.8514,38.9036,-103.348,17,0.105043,0.106216
Duke Energy Kentucky Inc,solar,-84.5923,38.8502,-103.348,17,0.00035,0.106216
Duke Energy Kentucky Inc,solar,-84.5923,38.8502,-103.348,17,0.00035,0.106216
L'Oreal USA Products Inc,solar,-84.6082,38.9877,-103.336,17,0.000158,0.000158
Mason County LFGTE,landfillgas,-83.7242,38.5858,-103.324,17,0.00028,0.00028
Bavarian LFGTE,landfillgas,-84.6556,38.8608,-103.312,17,0.00056,0.00056
Green Valley LFGTE,landfillgas,-82.7236,38.4192,-103.3,17,0.00042,0.00042
City of Owensboro - (KY),coal,-87.0608,37.7942,-103.288,17,0.069993,0.069993
Big Rivers Electric Corp,coal,-87.0806,37.4497,-103.276,17,0.073005,0.230043
Big Rivers Electric Corp,coal,-86.7911,37.9631,-103.276,17,0.077556,0.230043
Big Rivers Electric Corp,coal,-87.5,37.6461,-103.276,17,0.079482,0.230043
Kentucky Mills,woodandbyproducts,-86.6854,37.8948,-103.264,17,0.008578,0.008578
Hardin County LFGTE,landfillgas,-85.7258,37.7258,-103.252,17,0.00042,0.00042
Cox Waste to Energy,woodandbyproducts,-85.3611,37.3208,-103.24,17,0.000578,0.000578
City of Columbus - (OH),hydro,-83.1267,40.1533,-103.228,17,0.00091,0.00091
Model Gas Power Station,landfillgas,-83.0272,39.8908,-103.216,17,0.00049,0.00049
OEE XXIII LLC,wind,-83.1785,40.5912,-103.204,17,0.000788,0.000788
Bellefontaine Gas Producers LLC,landfillgas,-83.7179,40.4108,-103.192,17,0.00084,0.00084
OEE XVII; LLC,wind,-83.2286,40.7183,-103.18,17,0.000263,0.000263
Wyandot Solar LLC,solar,-83.3171,40.8795,-103.168,17,0.001751,0.001751
Ottawa County Project,landfillgas,-83.0353,41.5283,-103.156,17,0.000735,0.000735
Sauder Power Plant,woodandbyproducts,-84.2935,41.5152,-103.144,17,0.001261,0.001261
City of Bryan - (OH),solar,-84.5861,41.4764,-103.132,17,0.000315,0.001103
City of Bryan - (OH),hydro,-84.3998,41.2372,-103.132,17,0.000788,0.001103
Bridgewater Dairy Anaerobic Digester,other_waste_biomass,-84.6694,41.6292,-103.12,17,0.00021,0.00021
Napoleon Biogas,other_waste_biomass,-84.1025,41.3556,-103.108,17,0.00042,0.00042
Enfinity BNB Napoleon Solar LLC,solar,-84.0958,41.3884,-103.096,17,0.001401,0.001401
GEM Energy LLC,solar,-83.5747,41.6272,-103.084,17,0.000298,0.000298
Bay View Cogeneration Facility,landfillgas,-83.4847,41.6883,-103.072,17,0.001471,0.001471
Suburban Landfill Gas Recovery,landfillgas,-82.3017,39.9097,-103.06,17,0.00098,0.00098
AEP Generation Resources Inc,coal,-81.8811,40.1842,-103.048,17,0.136555,0.140057
AEP Generation Resources Inc,hydro,-81.9081,38.9153,-103.048,17,0.003501,0.140057
RockTenn Coshocton Mill,woodandbyproducts,-81.8623,40.2797,-103.036,17,0.002101,0.002101
Cardinal Operating Company,coal,-80.6486,40.2522,-103.024,17,0.313377,0.313377
FirstEnergy Generation Corp,coal,-80.6319,40.5317,-103.012,17,0.389183,0.389183
Geneva,landfillgas,-80.91,41.795,-103.0,17,0.0007,0.0007
Oberlin Spear Point Solar One; LLC,solar,-82.227,41.3028,-102.988,17,0.00035,0.00035
Loraine County Project,landfillgas,-82.1803,41.3006,-102.976,17,0.004762,0.004762
City of Painesville,coal,-81.254,41.7265,-102.964,17,0.008543,0.008543
ArcelorMittal Cleveland Inc,other,-81.6728,41.4739,-102.952,17,0.010504,0.010504
The Medical Center Company,solar,-81.5972,41.5164,-102.94,17,0.000158,0.000158
Case Western Reserve University,wind,-81.4969,41.6022,-102.928,17,0.000175,0.000175
Collinwood BioEnergy Facility,other_waste_biomass,-81.5892,41.5556,-102.916,17,0.000175,0.000175
Lincoln Electric Company,wind,-81.5256,41.5844,-102.904,17,0.000438,0.000438
Akron Recycle Energy Plant,woodandbyproducts,-81.5306,41.0733,-102.892,17,0.0007,0.0007
Akron WRF,other_waste_biomass,-81.5689,41.1533,-102.88,17,0.000315,0.000315
Carbon Limestone,landfillgas,-80.5208,40.9975,-102.868,17,0.004482,0.004482
Mahoning,landfillgas,-80.5861,40.9144,-102.856,17,0.0007,0.0007
General Motors-Lordstown,solar,-80.8838,41.148,-102.844,17,0.000298,0.000298
ArcelorMittal Warren Inc,other,-80.8176,41.2119,-102.832,17,0.003344,0.003344
City of Dover - (OH),coal,-81.4681,40.5201,-102.82,17,0.00716,0.00716
City of Orrville - (OH),coal,-81.7658,40.851,-102.808,17,0.013743,0.013743
Wooster Renewable Energy,other_waste_biomass,-81.9514,40.785,-102.796,17,0.000175,0.000175
Renewable Energy Services of Ohio,landfillgas,-82.5856,41.3361,-102.784,17,0.00042,0.00042
Solar Planet Power,solar,-82.7118,41.2301,-102.772,17,0.00056,0.00056
Wausau Paper Middletown,coal,-84.4062,39.52,-102.76,17,0.001313,0.001313
SunCoke Energy; Inc.,other,-84.4014,39.4722,-102.748,17,0.008228,0.017507
SunCoke Energy; Inc.,other,-82.8286,38.5967,-102.748,17,0.009279,0.017507
Vistra Energy Miami Fort,coal,-84.8036,39.1128,-102.736,17,0.188376,0.188376
Dynegy W H Zimmer,coal,-84.2289,38.8675,-102.724,17,0.228468,0.228468
Cincinnati Zoo & Botanical Garden,solar,-84.5107,39.1419,-102.712,17,0.000245,0.000245
CU Solar LLC,solar,-83.8169,39.7419,-102.7,17,0.000315,0.000315
OEE XXVI LLC,wind,-84.6099,40.1313,-102.688,17,0.000788,0.000788
P H Glatfelter Co -Chillicothe Facility,co_firing_biomass,-82.974,39.3246,-102.676,17,0.008771,0.008771
Ohio Valley Electric Corp,coal,-82.1289,38.9144,-102.664,17,0.168558,0.168558
Gavin Power; LLC,coal,-82.1158,38.9347,-102.652,17,0.46919,0.46919
Hog Creek Wind Project LLC,wind,-83.7287,40.7931,-102.64,17,0.011555,0.011555
Celina Solar Project #1; LLC,solar,-84.5906,40.5406,-102.628,17,0.0007,0.0007
Findlay Wind Farm,wind,-83.6444,41.1012,-102.616,17,0.000525,0.000525
OEE XXV LLC,wind,-83.6441,41.0843,-102.604,17,0.000525,0.000525
OEE XIX; LLC,wind,-83.6414,41.0961,-102.592,17,0.000788,0.000788
